# File Name: HZ22_FEC_Crypto_Plate2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-09-25 02:21:31 PM UTC
# Run End Date/Time: 2022-09-25 03:22:12 PM UTC
# Run Duration: 60 minutes 40 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-09-25 03:27:35 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.2
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2022-09-25 03:57:02 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"46","D10","3","314388.8","56740.062","267601.44"
"47","D11","3","299453.84","52972.516","241296.2"
"48","D12","3","274713.3","51138.24","208660.7"
"49","E1","3","339211.38","69330.27","292266.84"
"50","E2","3","315871.78","61746.516","274511.75"
"51","E3","3","272837.7","51892.547","248214.19"
"52","E4","3","313873.9","58916.188","286516.62"
"53","E5","3","314013.6","57895.15","291973.47"
"54","E6","3","316143.5","56295.867","293471.8"
"55","E7","3","296061.88","59428.26","299906.62"
"56","E8","3","268093.2","50251.617","265418.22"
"57","E9","3","269086.62","51029.89","260231.64"
"58","E10","3","314565.16","57106.918","254023.39"
"59","E11","3","318595.12","58088.547","247175.72"
"60","E12","3","301059.5","57296.02","223353.67"
"61","F1","3","352531.9","68476.63","285750.06"
"62","F2","3","307642.9","60662.734","270412.97"
"63","F3","3","253940.3","56844.754","233224.16"
"64","F4","3","333199.53","61250.836","287374.62"
"65","F5","3","268512.72","56226.266","327248.97"
"66","F6","3","271946.25","51256.18","257887.98"
"67","F7","3","284828.75","55164.285","280438.53"
"68","F8","3","241957.28","50328.484","251966.02"
"69","F9","3","259881.92","50356.453","250124.2"
"70","F10","3","22673.064","1933.501","5063.7188"
"71","F11","3","31450.621","734.50525","3047.7498"
"72","F12","3","13918.343","328.95184","-84.133804"
"73","G1","3","346949.12","70195.93","287276.88"
"74","G2","3","322123.56","64322.03","279047.7"
"75","G3","3","242595.0","49808.273","228372.95"
"76","G4","3","324028.22","58950.332","271465.62"
"77","G5","3","306220.72","56743.695","263260.62"
"78","G6","3","239670.64","49406.473","228758.03"
"79","G7","3","293677.47","57579.098","285944.62"
"80","G8","3","274620.38","55159.633","256667.6"
"81","G9","3","239336.19","47848.125","228563.03"
"82","G10","3","19663.166","368.01404","1949.6525"
"83","G11","3","21575.012","1343.8591","4274.459"
"84","G12","3","16907.295","26.918392","-15.827961"
"85","H1","3","377025.62","87397.5","296291.28"
"86","H2","3","318457.16","65711.81","275790.1"
"87","H3","3","283430.75","57267.336","246499.6"
"88","H4","3","322580.72","65711.766","272344.5"
"89","H5","3","331646.7","72280.31","277806.78"
